tumor	depth	nb_mut	true_nb_clones	true_purity	perc_dip	fitted_nb_clones	ll_ratio	pval	score1B	score1C	score2A	score2C_auc	score2C_accuracy	score2C_sensitivity	score2C_specificity	score2C_precision	score_sig_1A	score_sig_1B	score_sig_1C_auc	score_sig_1C_accuracy	score_sig_1C_sensitivity	score_sig_1C_specificity	score_sig_1C_precision	min_diff_distrib_mut	max_diff_distrib_mut	std_diff_distrib_mut	median_diff_distrib_mut	perc_dist_5	perc_dist_10	runtime	method	setting
T3	128X	28726	3	0.6	0.7372599032862706	4.0		0.8512333917962875	0.75	0.9643100186928746		0.9215169434086772	0.925536034925888	0.9588100686498856	0.8842238181674691	0.9588100686498856	0.0060898803743522035	0.004259338586303277	1.0	1.0	0.8	1.0	0.8	0.0003211310879672747	0.2047967597856896	0.02077891750174057	0.0011724111802512427	0.9915853959088828	0.9915853959088828	38668.910086393356	clonesig	prefit
T3	128X	28726	3	0.6	0.7372599032862706												0.02671339945140149	0.026232870224916917	0.7391304347826088	0.8888888888888888	0.4	0.9565217391304348	0.5	0.00747707340296111	0.00747707340296111	0.0	0.00747707340296111	1.0	1.0	4.857914686203	deconstructsigs	all
T3	128X	28726	3	0.6	0.7372599032862706												0.007705787778935728	0.00661394412362007	1.0	1.0	0.8	1.0	0.8	0.00022679098370403936	0.00022679098370403936	0.0	0.00022679098370403936	1.0	1.0	0.49201226234436	deconstructsigs	cancertype
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.9407255705291953		0.9205645688918138	0.9214871668485723	0.9291253496058988	0.9120037881777286	0.9291253496058988	0.013837554274529729	0.00997849728705553	1.0	1.0	0.8	1.0	0.8	0.003159421674585716	0.004171857602942475	0.0005032696596566462	0.003159421674585716	1.0	1.0	9.54577422142029	palimpsest	all
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.9407255705291953		0.9205645688918138	0.9214871668485723	0.9291253496058988	0.9120037881777286	0.9291253496058988	0.006732901478473305	0.004971112793926385	1.0	1.0	0.8	1.0	0.8	0.0007907479299867902	0.001630698174402867	0.0004175291115180957	0.0007907479299867902	1.0	1.0	4.46974802017212	palimpsest	cancertype
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.9407255705291953		0.9205645688918138	0.9214871668485723	0.9291253496058988	0.9120037881777286	0.9291253496058988	0.006461024794599097	0.004612969601971911	1.0	1.0	0.8	1.0	0.8	0.00019832057271296224	0.0008823009484228982	0.0003399983754567699	0.0008823009484228982	1.0	1.0	3.3775441646575897	palimpsest	prefit
T3	128X	28726	3	0.6	0.7372599032862706																										tracksig	all
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.7230256660630632		0.5592798529729555	0.5123806840195837	0.12598525298754132	0.9925744529583695	0.12598525298754132	0.006604124513610437	0.00474155035545766	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.00029613786425219946	0.009980386632547187	0.002521161166754168	0.00029613786425219946	1.0	1.0	1.32007569066628	tracksig	cancertype
T3	128X	28726	3	0.6	0.7372599032862706																										tracksig	prefit
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.7202541719902075		0.8921780210200068	0.8923288250211328	0.8935818332167165	0.8907742088232973	0.8935818332167165	0.006442319127225432	0.005424744657906789	1.0	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.0008634034985766093	0.0010906334137432694	0.00011325060056891455	0.0008634034985766093	1.0	1.0	1.12091077658589	tracksigfreq	all
T3	128X	28726	3	0.6	0.7372599032862706	3.0			1.0	0.7198937432788932		0.8694386760743334	0.8792617638771485	0.960880351122702	0.7779970010259648	0.960880351122702	0.006744279744965285	0.0049989744040451825	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0005808362175608872	0.0011215768861582154	0.00025292698438197556	0.0006601872776778039	1.0	1.0	5.04937302086088	tracksigfreq	cancertype
T3	128X	28726	3	0.6	0.7372599032862706	4.0			0.75	0.7202541719902076		0.8268496032227098	0.8431952662721893	0.9790089688951084	0.6746902375503118	0.9790089688951084	0.006348423521602748	0.004170143364124873	1.0	1.0	0.8	1.0	0.8	0.000283117579801595	0.0017977292188531282	0.0006516198652009559	0.0003887844843490917	1.0	1.0	57.9495132843653	tracksigfreq	prefit
T4	8X	861	3	0.94	0.916543501850543	2.0			0.75	0.9688816104140232	0.058376775171613264	0.5133821632577852	0.7679623085983509	0.02985074626865672	0.9969135802469136	0.02985074626865672														2189.0	pyclone	
T4	8X	861	3	0.94	0.916543501850543	8.0			0.0	0.5528495302463681	0.011697744726653038	0.5013704625023033	0.2414605418138987	0.9950248756218906	0.007716049382716048	0.9950248756218906														259.0	sciclone	
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9689898954703832	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0														291.0	ccube	
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9650760011455332	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0														558.0	dpclust	
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9689898954703832	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0														153.0	phylogicndt	
T4	8X	861	3	0.94	0.916543501850543	1.0		0.9999999694284448	0.5	0.9689846109175378	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0	0.03443042032978972	0.012056674673786237	1.0	0.8518518518518519	0.75	0.8333333333333334	0.375	0.003960534961215512	0.003960534961215512	0.0	0.003960534961215512	1.0	1.0	14.351865530014038	clonesig	all
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9689846109175378	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0	0.03570280713107585	0.005402721755532978	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0007999723092112497	0.0007999723092112497	0.0	0.0007999723092112497	1.0	1.0	12.020662307739258	clonesig	cancertype
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9689846109175378	0.02621254076671381	0.5	0.7632508833922261	0.0	1.0	0.0	0.03471772688352292	0.011725770777255664	1.0	0.8888888888888888	0.75	0.875	0.42857142857142855	0.0037516217722707297	0.0037516217722707297	0.0	0.0037516217722707297	1.0	1.0	16.12853193283081	clonesig	prefit
T4	8X	861	3	0.94	0.916543501850543												0.03916831009147568	0.01978253483445343	1.0	1.0	0.75	1.0	0.75	0.0014993891433261466	0.0014993891433261466	0.0	0.0014993891433261466	1.0	1.0	1.31173396110535	deconstructsigs	all
T4	8X	861	3	0.94	0.916543501850543												0.0353915786790798	0.007805855751394024	1.0	1.0	0.75	1.0	0.75	0.0004801804397850384	0.0004801804397850384	0.0	0.0004801804397850384	1.0	1.0	0.107265472412109	deconstructsigs	cancertype
T4	8X	861	3	0.94	0.916543501850543																										palimpsest	all
T4	8X	861	3	0.94	0.916543501850543																										palimpsest	cancertype
T4	8X	861	3	0.94	0.916543501850543																										palimpsest	prefit
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.8821881725092515	0.026570190649799874	0.5	0.7594458438287154	0.0	1.0	0.0	0.03507632276201097	0.01229994543658893	1.0	0.8518518518518519	0.75	0.8333333333333334	0.375	0.00413188588939184	0.00413188588939184	0.0	0.00413188588939184	1.0	1.0	5.08569264411926	tracksig	all
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.8821881725092515	0.026570190649799874	0.5	0.7594458438287154	0.0	1.0	0.0	0.03597227519750067	0.005797163570983911	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0008797985735964352	0.0008797985735964352	0.0	0.0008797985735964352	1.0	1.0	2.23379182815552	tracksig	cancertype
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.8821881725092515	0.026570190649799874	0.5	0.7594458438287154	0.0	1.0	0.0	0.03603806933646588	0.005060393707628266	1.0	1.0	0.75	1.0	0.75	0.0007205951198002714	0.0007205951198002714	0.0	0.0007205951198002714	1.0	1.0	1.04492235183716	tracksig	prefit
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9254959829329512	0.02824170247583883	0.5	0.7710691823899372	0.0	1.0	0.0	0.03470731139878641	0.011603210276070013	1.0	0.8148148148148148	0.75	0.7916666666666666	0.3333333333333333	0.0036348695406756	0.0036348695406756	4.336808689942018e-19	0.0036348695406756	1.0	1.0	2.14595293998718	tracksigfreq	all
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9254959829329512	0.02824170247583883	0.5	0.7710691823899372	0.0	1.0	0.0	0.03619056826699587	0.006895594656313792	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.001298171472872034	0.001298171472872034	2.168404344971009e-19	0.001298171472872034	1.0	1.0	0.844037532806396	tracksigfreq	cancertype
T4	8X	861	3	0.94	0.916543501850543	1.0			0.5	0.9254959829329512	0.02824170247583883	0.5	0.7710691823899372	0.0	1.0	0.0	0.03636404499607377	0.007428038831214141	1.0	1.0	0.75	1.0	0.75	0.0015398188197431886	0.0015398188197431886	2.168404344971009e-19	0.0015398188197431886	1.0	1.0	0.492655992507935	tracksigfreq	prefit
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9581474323285436	0.09121413424951737	0.5301743676083617	0.7383320581484315	0.06983240223463688	0.9905163329820864	0.06983240223463688														13433.0	pyclone	
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.4848722048416573	0.025324111357471785	0.5023841620994756	0.6916602907421576	0.08379888268156424	0.9209694415173868	0.08379888268156424														155.0	sciclone	
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9548344209275142	0.0172801438744171	0.5	0.7260902830910482	0.0	1.0	0.0														193.0	ccube	
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9491851849935852	0.0172801438744171	0.5	0.7260902830910482	0.0	1.0	0.0														1005.0	dpclust	
T4	16X	1324	3	0.94	0.9155493827503324	2.0			0.75	0.9557772288092116	0.03567568477838805	0.5013966480446927	0.7268553940321346	0.002793296089385475	1.0	0.002793296089385475														431.0	phylogicndt	
T4	16X	1324	3	0.94	0.9155493827503324	1.0		0.9999999950417162	0.5	0.954701818442754	0.0172801438744171	0.5	0.7260902830910482	0.0	1.0	0.0	0.023694647623289038	0.011505300907417677	1.0	0.8518518518518519	0.75	0.8333333333333334	0.375	0.0037306802496518405	0.0037306802496518405	0.0	0.0037306802496518405	1.0	1.0	109.3562159538269	clonesig	all
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9547018934896244	0.0172801438744171	0.5	0.7260902830910482	0.0	1.0	0.0	0.024960050291264347	0.0050230657092545095	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0007091535233657575	0.0007091535233657575	0.0	0.0007091535233657575	1.0	1.0	62.25910615921021	clonesig	cancertype
T4	16X	1324	3	0.94	0.9155493827503324	2.0		0.2082363534173397	0.75	0.9641617797171996	0.035412519408919874	0.5054026290538114	0.7276205049732212	0.013966480446927372	0.9968387776606956	0.013966480446927372	0.023918043744206058	0.01129887356601463	1.0	0.925925925925926	0.75	0.9166666666666666	0.5	0.007378791397400053	0.19250416782073845	0.014439093745434919	0.007378791397400053	0.9938791124713084	0.9938791124713084	120.37405633926392	clonesig	prefit
T4	16X	1324	3	0.94	0.9155493827503324												0.02937395112361619	0.017775012237024622	1.0	1.0	0.75	1.0	0.75	0.0012153086442867609	0.0012153086442867609	0.0	0.0012153086442867609	1.0	1.0	1.77364611625671	deconstructsigs	all
T4	16X	1324	3	0.94	0.9155493827503324												0.02477564894382236	0.008051358212446102	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0017944497791748672	0.0017944497791748672	0.0	0.0017944497791748672	1.0	1.0	0.179856538772583	deconstructsigs	cancertype
T4	16X	1324	3	0.94	0.9155493827503324	2.0			0.75	0.9509164859051102	0.04643499313480046	0.5095925731878896	0.7299158377964805	0.0223463687150838	0.9968387776606956	0.0223463687150838	0.02576800558704714	0.009093169827310772	1.0	1.0	0.75	1.0	0.75	0.0023059936810856385	0.013509610286375873	0.0010234850288376037	0.0023059936810856385	1.0	1.0	1.071937084198	palimpsest	all
T4	16X	1324	3	0.94	0.9155493827503324	2.0			0.75	0.9509164859051102	0.04643499313480046	0.5095925731878896	0.7299158377964805	0.0223463687150838	0.9968387776606956	0.0223463687150838	0.02486625803240483	0.008862880086167708	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.002230168553562062	0.014090151960026718	0.001083446166218085	0.002230168553562062	1.0	1.0	0.6260473728179929	palimpsest	cancertype
T4	16X	1324	3	0.94	0.9155493827503324	2.0			0.75	0.9509164859051102	0.04643499313480046	0.5095925731878896	0.7299158377964805	0.0223463687150838	0.9968387776606956	0.0223463687150838	0.025250698394917254	0.006131388655133182	1.0	1.0	0.75	1.0	0.75	0.0006111249264294517	0.0010017636670479613	3.5686057171773714e-05	0.0010017636670479613	1.0	1.0	0.463720321655273	palimpsest	prefit
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9513864405175324	0.01745834088715436	0.5	0.7262090483619345	0.0	1.0	0.0	0.024021276237394102	0.012332778415084148	1.0	0.7777777777777778	0.75	0.75	0.3	0.004283067114616901	0.004283067114616901	0.0	0.004283067114616901	1.0	1.0	23.1490969657898	tracksig	all
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9513864405175324	0.01745834088715436	0.5	0.7262090483619345	0.0	1.0	0.0	0.02518961803568619	0.006120348110827287	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0010543303305827756	0.0010543303305827756	0.0	0.0010543303305827756	1.0	1.0	10.4975163936615	tracksig	cancertype
T4	16X	1324	3	0.94	0.9155493827503324	2.0			0.75	0.8563984961669611	0.04939977871145145	0.6156095366621683	0.6466458658346333	0.5470085470085471	0.6842105263157895	0.5470085470085471	0.025820483526716124	0.0054631208312445395	1.0	1.0	0.75	1.0	0.75	0.00396731830204744	0.004490438124828411	0.0002537977809325762	0.004490438124828411	1.0	1.0	2.61159324645996	tracksig	prefit
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9203595033711816	0.017621971824728452	0.5	0.7278382581648523	0.0	1.0	0.0	0.023710634073935404	0.011799186862063138	1.0	0.8148148148148148	0.75	0.7916666666666666	0.3333333333333333	0.003923360429839318	0.003923360429839318	0.0	0.003923360429839318	1.0	1.0	9.31814336776733	tracksigfreq	all
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9203595033711816	0.017621971824728452	0.5	0.7278382581648523	0.0	1.0	0.0	0.02494221461338551	0.0056753857133515035	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0009065800116213607	0.0009065800116213607	0.0	0.0009065800116213607	1.0	1.0	2.9148354530334504	tracksigfreq	cancertype
T4	16X	1324	3	0.94	0.9155493827503324	1.0			0.5	0.9203595033711816	0.017621971824728452	0.5	0.7278382581648523	0.0	1.0	0.0	0.02552394567158282	0.005276820049788864	1.0	1.0	0.75	1.0	0.75	0.000711672632893845	0.000711672632893845	0.0	0.000711672632893845	1.0	1.0	0.898266315460205	tracksigfreq	prefit
T4	32X	1492	3	0.94	0.915529189569731	3.0			1.0	0.9298309152748292	0.17930663060404214	0.5974674095479464	0.7309782608695652	0.2773892773892774	0.9175455417066156	0.2773892773892774														36286.0	pyclone	
T4	32X	1492	3	0.94	0.915529189569731	6.0			0.25	0.4645983193797035	0.011995139246643777	0.5068075101632148	0.3322010869565217	0.9254079254079254	0.08820709491850431	0.9254079254079254														220.0	sciclone	
T4	32X	1492	3	0.94	0.915529189569731	3.0			1.0	0.9488864091157664	0.16848149371979967	0.6015092290260076	0.7357336956521741	0.2797202797202797	0.9232981783317352	0.2797202797202797														644.0	ccube	
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.9201803899880858	0.18604872249327614	0.5402472248109832	0.7296195652173914	0.08624708624708624	0.9942473633748802	0.08624708624708624														1832.0	dpclust	
T4	32X	1492	3	0.94	0.915529189569731	3.0			1.0	0.9225096894707564	0.1891793878054986	0.5768001573370701	0.7425271739130435	0.1794871794871795	0.9741131351869609	0.1794871794871795														605.0	phylogicndt	
T4	32X	1492	3	0.94	0.915529189569731	3.0		0.26422021482501457	1.0	0.950365920941586	0.14895144294751272	0.59377311726305	0.7228260869565217	0.2843822843822844	0.903163950143816	0.2843822843822844	0.021466295027117333	0.01144773896391685	1.0	0.7407407407407407	0.75	0.7083333333333334	0.2727272727272727	0.012298565032181965	0.07370907571569763	0.02126675807883649	0.012298565032181965	0.8485054347826086	1.0	391.916335105896	clonesig	all
T4	32X	1492	3	0.94	0.915529189569731	3.0		0.06156663334462436	1.0	0.9505160462587144	0.1533909595435624	0.5970628923649057	0.7255434782608695	0.28904428904428897	0.9050814956855224	0.28904428904428897	0.02222088712369156	0.0068209377551554295	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.01096407720660708	0.07203671423705105	0.020286988200197788	0.01096407720660708	0.8777173913043478	1.0	391.3772361278534	clonesig	cancertype
T4	32X	1492	3	0.94	0.915529189569731	3.0		0.029083802087592942	1.0	0.9503536193053872	0.14995930461014134	0.5942525036484767	0.7235054347826086	0.2843822843822844	0.9041227229146692	0.2843822843822844	0.02145283769513429	0.011011223742631582	1.0	0.925925925925926	0.75	0.9166666666666666	0.5	0.0118953045108684	0.07235398672681659	0.02016084150137624	0.0118953045108684	0.8783967391304348	1.0	448.61849284172064	clonesig	prefit
T4	32X	1492	3	0.94	0.915529189569731												0.02779524257522846	0.018141013663176737	1.0	1.0	0.75	1.0	0.75	0.0007804720672585086	0.0007804720672585086	0.0	0.0007804720672585086	1.0	1.0	3.99417328834534	deconstructsigs	all
T4	32X	1492	3	0.94	0.915529189569731												0.022162166606938948	0.008567645761007157	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0020111105765640014	0.0020111105765640014	0.0	0.0020111105765640014	1.0	1.0	0.3619885444641111	deconstructsigs	cancertype
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.9125556573789584	0.17677599146794598	0.5515636488790852	0.7330163043478259	0.11655011655011654	0.9865771812080536	0.11655011655011654	0.02338107449742856	0.008414682791320884	1.0	1.0	0.75	1.0	0.75	0.0019913571325840267	0.047231814384659065	0.009225937116380476	0.0019913571325840267	1.0	1.0	1.76788520812988	palimpsest	all
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.9125556573789584	0.17677599146794598	0.5515636488790852	0.7330163043478259	0.11655011655011654	0.9865771812080536	0.11655011655011654	0.022189131908055482	0.00927640965966756	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0025544192004386397	0.023975301292451626	0.004368384476247702	0.0025544192004386397	1.0	1.0	1.09107351303101	palimpsest	cancertype
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.9125556573789584	0.17677599146794598	0.5515636488790852	0.7330163043478259	0.11655011655011654	0.9865771812080536	0.11655011655011654	0.0227130742466048	0.005806438135453251	1.0	1.0	0.75	1.0	0.75	0.0014043528489139367	0.008800926413000454	0.001508391531029772	0.0014043528489139367	1.0	1.0	0.892762184143066	palimpsest	prefit
T4	32X	1492	3	0.94	0.915529189569731	1.0			0.5	0.9022031907410066	0.013647346170945157	0.5	0.7010526315789474	0.0	1.0	0.0	0.021815156786514085	0.012650777320937587	1.0	0.7777777777777778	0.75	0.75	0.3	0.004509479654621451	0.004509479654621451	0.0	0.004509479654621451	1.0	1.0	1.18996798197428	tracksig	all
T4	32X	1492	3	0.94	0.915529189569731	1.0			0.5	0.9022031907410066	0.013647346170945157	0.5	0.7010526315789474	0.0	1.0	0.0	0.02229688373764254	0.005569504234516899	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0008649625871183232	0.0008649625871183232	1.0842021724855042e-19	0.0008649625871183232	1.0	1.0	32.4896037578583	tracksig	cancertype
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.8909668303120968	0.11988006893317005	0.6512639399963344	0.7073684210526315	0.5117370892018779	0.7907907907907908	0.5117370892018779	0.023019635603917732	0.005081794547105378	1.0	1.0	0.75	1.0	0.75	0.003142145523742368	0.009542737788317712	0.002932138673587732	0.003142145523742368	1.0	1.0	6.16313076019287	tracksig	prefit
T4	32X	1492	3	0.94	0.915529189569731	1.0			0.5	0.8824255183172076	0.015106326765846424	0.5	0.7161512027491409	0.0	1.0	0.0	0.02130574753847353	0.01119443003393638	1.0	0.7777777777777778	0.75	0.75	0.3	0.0035268871353192344	0.0035268871353192344	4.336808689942018e-19	0.0035268871353192344	1.0	1.0	28.327697277069106	tracksigfreq	all
T4	32X	1492	3	0.94	0.915529189569731	1.0			0.5	0.8824255183172076	0.015106326765846424	0.5	0.7161512027491409	0.0	1.0	0.0	0.022252270546312018	0.006812185992482315	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.001305513515182155	0.001305513515182155	0.0	0.001305513515182155	1.0	1.0	7.28890347480774	tracksigfreq	cancertype
T4	32X	1492	3	0.94	0.915529189569731	2.0			0.75	0.867942307220509	0.0394881589598545	0.6002948790043361	0.6316151202749141	0.5278450363196125	0.6727447216890595	0.5278450363196125	0.023078803420227827	0.006238118581083466	1.0	1.0	0.75	1.0	0.75	0.003167084140016541	0.010851107476238409	0.0035749447701284185	0.003167084140016541	1.0	1.0	6.16497993469238	tracksigfreq	prefit
T4	64X	1550	3	0.94	0.9165859374707316	3.0			1.0	0.8847864668896577	0.2630640846626026	0.6553450153450154	0.7459177008491182	0.4116424116424117	0.8990476190476191	0.4116424116424117														19813.0	pyclone	
T4	64X	1550	3	0.94	0.9165859374707316	3.0			1.0	0.4471612927366996	0.015099201423986975	0.5246084546084546	0.5055519268451992	0.5758835758835759	0.4733333333333333	0.5758835758835759														197.0	sciclone	
T4	64X	1550	3	0.94	0.9165859374707316	3.0			1.0	0.8973843566284747	0.2737425769241864	0.6708969408969409	0.751796211626388	0.4532224532224533	0.8885714285714286	0.4532224532224533														382.0	ccube	
T4	64X	1550	3	0.94	0.9165859374707316	3.0			1.0	0.8819967349623968	0.28950147379777685	0.6401296901296901	0.7544088830829523	0.33264033264033266	0.9476190476190476	0.33264033264033266														1260.0	dpclust	
T4	64X	1550	3	0.94	0.9165859374707316	3.0			1.0	0.879056766944545	0.2775967188960153	0.6429056529056528	0.7504898758981058	0.35343035343035345	0.9323809523809524	0.35343035343035345														768.0	phylogicndt	
T4	64X	1550	3	0.94	0.9165859374707316	3.0		0.31412477853425497	1.0	0.8964312820157767	0.26942739305012664	0.6729353529353529	0.7491835401698237	0.4677754677754678	0.8780952380952379	0.4677754677754678	0.022351220188268614	0.012296474228528993	1.0	0.7037037037037037	0.75	0.6666666666666666	0.25	0.005872327862350479	0.021800045728454957	0.0062484230612749065	0.005872327862350479	1.0	1.0	159.13565015792847	clonesig	all
T4	64X	1550	3	0.94	0.9165859374707316	3.0		0.12246358787171754	1.0	0.8963098574173973	0.2661953165736537	0.6698168498168497	0.7472240365774004	0.4615384615384616	0.8780952380952379	0.4615384615384616	0.02327380792120937	0.01003011095307726	0.9861111111111109	0.9629629629629628	0.75	0.9583333333333334	0.6	0.004130040458281581	0.016205335066569067	0.0046338676903080155	0.004130040458281581	1.0	1.0	121.8801565170288	clonesig	cancertype
T4	64X	1550	3	0.94	0.9165859374707316	3.0		0.15384613400061914	1.0	0.8967608366041641	0.2609217128163788	0.6657459657459658	0.7439581972566949	0.4553014553014553	0.8761904761904762	0.4553014553014553	0.023091263223818038	0.010877739624212384	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.004132300778053377	0.019371183584110496	0.005883727575315227	0.004132300778053377	1.0	1.0	329.83600640296936	clonesig	prefit
T4	64X	1550	3	0.94	0.9165859374707316												0.0270571120423502	0.016863822286007118	1.0	1.0	0.75	1.0	0.75	0.003159500005412319	0.003159500005412319	0.0	0.003159500005412319	1.0	1.0	2.19775724411011	deconstructsigs	all
T4	64X	1550	3	0.94	0.9165859374707316												0.02383210132550708	0.011061277832801242	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0033247801917656306	0.0033247801917656306	0.0	0.0033247801917656306	1.0	1.0	0.19382309913635296	deconstructsigs	cancertype
T4	64X	1550	3	0.94	0.9165859374707316	2.0			0.75	0.8588155261003358	0.25766555665670826	0.5990198990198989	0.7374265186152841	0.22661122661122665	0.9714285714285714	0.22661122661122665	0.023548233258065283	0.008877689384077188	1.0	0.9629629629629628	0.75	0.9583333333333334	0.6	0.001834195807922656	0.019543388628008973	0.005088040899737928	0.001834195807922656	1.0	1.0	1.25218081474304	palimpsest	all
T4	64X	1550	3	0.94	0.9165859374707316	2.0			0.75	0.8588155261003358	0.25766555665670826	0.5990198990198989	0.7374265186152841	0.22661122661122665	0.9714285714285714	0.22661122661122665	0.02357234450820911	0.011943772385510316	0.9861111111111109	0.9629629629629628	0.75	0.9583333333333334	0.6	0.002686655214363731	0.015828242177367224	0.003775718782585292	0.002686655214363731	1.0	1.0	0.705692291259766	palimpsest	cancertype
T4	64X	1550	3	0.94	0.9165859374707316	2.0			0.75	0.8588155261003358	0.25766555665670826	0.5990198990198989	0.7374265186152841	0.22661122661122665	0.9714285714285714	0.22661122661122665	0.023342625495511943	0.010584674017910651	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0019596556675505195	0.011864167022137329	0.0028456722661519217	0.0019596556675505195	1.0	1.0	0.552529573440552	palimpsest	prefit
T4	64X	1550	3	0.94	0.9165859374707316	1.0			0.5	0.8099172722079239	0.01013242612147527	0.5	0.6714776632302405	0.0	1.0	0.0	0.02250338408774589	0.011858490133363295	1.0	0.8148148148148148	0.75	0.7916666666666666	0.3333333333333333	0.003955077782791028	0.003955077782791028	0.0	0.003955077782791028	1.0	1.0	57.05536842346189	tracksig	all
T4	64X	1550	3	0.94	0.9165859374707316	1.0			0.5	0.8099172722079239	0.01013242612147527	0.5	0.6714776632302405	0.0	1.0	0.0	0.023294159153313825	0.010328471278297752	0.9861111111111109	0.9629629629629628	0.75	0.9583333333333334	0.6	0.003004596800203152	0.003004596800203152	4.336808689942018e-19	0.003004596800203152	1.0	1.0	26.174155950546304	tracksig	cancertype
T4	64X	1550	3	0.94	0.9165859374707316	1.0			0.5	0.8099172722079239	0.01013242612147527	0.5	0.6714776632302405	0.0	1.0	0.0	0.023253691494184364	0.010218141280119723	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.002936980527740607	0.002936980527740607	0.0	0.002936980527740607	1.0	1.0	10.60382604599	tracksig	prefit
T4	64X	1550	3	0.94	0.9165859374707316	1.0			0.5	0.8050118162181649	0.012517972981931821	0.5	0.6970099667774087	0.0	1.0	0.0	0.02289788557974887	0.012171838780299057	1.0	0.8148148148148148	0.75	0.7916666666666666	0.3333333333333333	0.004171421887256721	0.004171421887256721	0.0	0.004171421887256721	1.0	1.0	28.5485048294067	tracksigfreq	all
T4	64X	1550	3	0.94	0.9165859374707316	2.0			0.75	0.8340203671300533	0.15010971539379822	0.6297319502282875	0.7249169435215946	0.3881578947368421	0.8713060057197329	0.3881578947368421	0.023677608195458597	0.010919276493951037	0.9861111111111109	0.9629629629629628	0.75	0.9583333333333334	0.6	0.002390153840515108	0.009545828400215672	0.0025039644909544377	0.002390153840515108	1.0	1.0	9.385003089904787	tracksigfreq	cancertype
