id	filename	md5	size	state
8ab27697-75bf-4759-8048-c426f28e72c4	TCGA.SARC.somaticsniper.8ab27697-75bf-4759-8048-c426f28e72c4.DR-10.0.protected.maf.gz	19273d233c2c42673abc78b8f7670254	105825323	released
a21ef467-cc57-42dd-894b-fc301f52382e	TCGA.DLBC.somaticsniper.a21ef467-cc57-42dd-894b-fc301f52382e.DR-10.0.protected.maf.gz	69fe16f1495746d42873b63f20f6d469	121761351	released
2824b59e-5639-4d8b-96cf-5f80cca85200	TCGA.DLBC.muse.2824b59e-5639-4d8b-96cf-5f80cca85200.DR-10.0.protected.maf.gz	8fe6a6a8030c450ba501ef46c38691f4	90457639	released
2b594d3d-9cf6-4ad5-8952-79a7dbdbd346	TCGA.KICH.varscan.2b594d3d-9cf6-4ad5-8952-79a7dbdbd346.DR-10.0.somatic.maf.gz	f6c61dbfcd0e59fc02c6d924f8085ab7	685308	released
1ab98b62-5863-4440-84f9-3c15d476d523	TCGA.KIRP.mutect.1ab98b62-5863-4440-84f9-3c15d476d523.DR-10.0.somatic.maf.gz	7c5dfe3136824b6421f57c4a0370583b	6341025	released
c116f412-e251-4192-9bc5-3ce3cfaaa774	TCGA.CHOL.mutect.c116f412-e251-4192-9bc5-3ce3cfaaa774.DR-10.0.somatic.maf.gz	a2b1d2912512ed8fe526eca912e2aff9	1351191	released
3f2602b5-01dc-49f0-8393-33a4ca2c64f2	TCGA.KICH.muse.3f2602b5-01dc-49f0-8393-33a4ca2c64f2.DR-10.0.somatic.maf.gz	37c6b92f7edd5d4c9672073e0127c302	575376	released
4be66659-aed5-4bd9-b8bd-5c32b5af5622	TCGA.CHOL.mutect.4be66659-aed5-4bd9-b8bd-5c32b5af5622.DR-10.0.protected.maf.gz	58cfee57ab855b72918ed3677456d91a	83065910	released
8e7a7b54-632b-4555-ada1-c9d6b0e86ca5	TCGA.CHOL.muse.8e7a7b54-632b-4555-ada1-c9d6b0e86ca5.DR-10.0.protected.maf.gz	a94e2a34ecabe16345a2317286f16487	6351538	released
979eeccb-da3e-40aa-8654-5f51220cc03b	TCGA.SARC.muse.979eeccb-da3e-40aa-8654-5f51220cc03b.DR-10.0.protected.maf.gz	2a66d78042689d72b5ff84e961774e35	29725581	released
b267fee6-e9a0-4d50-88fb-79eb8da1e8dd	TCGA.ESCA.muse.b267fee6-e9a0-4d50-88fb-79eb8da1e8dd.DR-10.0.somatic.maf.gz	510e21f1949f210ebc57a9bff2cb23a2	8330013	released
ac30305a-79b9-46fb-907d-2abb3da1e2e6	TCGA.STAD.muse.ac30305a-79b9-46fb-907d-2abb3da1e2e6.DR-10.0.protected.maf.gz	f0a43f21c39260da7d707fe42151042b	116892265	released
58390670-c78f-4baf-b478-90ee01d15158	TCGA.STAD.muse.58390670-c78f-4baf-b478-90ee01d15158.DR-10.0.somatic.maf.gz	8b2858da0b248e2d375b2de44a42655e	39601893	released
70cb1255-ec99-4c08-b482-415f8375be3f	TCGA.COAD.muse.70cb1255-ec99-4c08-b482-415f8375be3f.DR-10.0.somatic.maf.gz	81bdad7f2da82bf274cddc6f777cab3e	51138822	released
8f06ee91-d5ab-4024-98fb-b6c46f9d90a9	TCGA.GBM.varscan.8f06ee91-d5ab-4024-98fb-b6c46f9d90a9.DR-10.0.somatic.maf.gz	a2e1e40878769974d122f29a05d2e7e9	13078078	released
18b9cd70-f666-4fbe-b1a6-27117fb0885a	TCGA.ESCA.mutect.18b9cd70-f666-4fbe-b1a6-27117fb0885a.DR-10.0.protected.maf.gz	2b0bba40eba929fa42c5e89331a662cf	244474536	released
97c1698f-d4a0-4bb0-949b-92e59011f438	TCGA.KIRP.muse.97c1698f-d4a0-4bb0-949b-92e59011f438.DR-10.0.somatic.maf.gz	a03c65d3615abe901a33e4226ed44c3b	5184167	released
